id,arquivo,tipo,txtorigem,txttranslate,datahoracarga,datahoratranslate
286,2018-Tripathi et al,###,"cisions on source selection occurred at internal brainstorming ses ing customers were selected to ﬁnd ﬂaws in the proposed require sions. During an internal meeting, sources like potential and exist ments (C48) and improve customer loyalty (C21). Similarly, in case  C38, analysis of a similar product was the chosen method for un derstanding other companies’ products in a similar ﬁeld and rec ognizing current trends.  Previous experience. Another theme identiﬁed from 19 cases was  the startup members’ previous experience with identifying and se lecting sources for requirements. The respondents from cases C8,  C16, C23, and C39 claimed that their previous experience in deal ing with a similar customer segment helped them select suitable  sources to extract the requirements for their products. Further more, in case C59, the founder tried to convert his undergraduate  thesis into a product, so his source selection was his thesis. Sim ilarly, cases C51 and C79 mentioned that previous job experience  in a company with a similar product helped them identify suitable  sources.  Background research. Apart from the above two themes, another  theme that emerged from 18 cases was conducting research on the  topic to familiarize oneself with the state of the art for a product  idea (C1). Research and Internet searches were conducted to ﬁnd  literature on the user, market, and competitor (C12, C22, C41, C47,  and C49). The aim was to develop an overview of reports related  to the product idea to better examine the user, customer, competi tion, and market. Their research allowed them to choose the right  sources for their requirements. In two cases (C29 and C30), it was  pointed out that conducting market research on the hottest trends  in the product domain enabled startup members to understand the  status of their product idea in the current market and ﬁnd suitable  requirement sources. Similarly, in C72 and C74, the respondents  conducted background research on similar products to ﬁnd exist ing solutions for the problem(s) they were currently working on,  and they considered the analysis of similar products as a source  for their requirements.  startup, whether from a mentor or personal acquaintance, pro Mentorship. Mentorship received during the early stages of a  vided direction in terms of choosing suitable sources for product  requirements (C6). In cases C12, C47, and C77, experts, acquain tances, and other entrepreneurs provided relevant guidance, while  in C1, C42, C66, and C75, sources were identiﬁed when startups  consulted with companies developing products in a similar domain  to obtain guidance.  4.3.4. Requirement elicitation techniques selected and applied  Once the sources are identiﬁed, it was important to elicit the  requirements from those sources using a suitable method. In the  context of software startups, Table 8 shows that analyses of sim sions (65%, 52 cases) are the most used elicitation methods. Next,  ilar products (68.8%, 55 cases) and dedicated brainstorming ses",,09/05/2019 23:21:50,
287,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
288,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
289,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
290,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
291,2018-Tripathi et al,###,"customer interviews (60%, 48 cases), observation (61%, 49 cases)  and prototyping (57%, 46 cases) are frequently applied methods of  elicitation. Customer surveys (43%, 35 cases) and on-site customers  (30%, 24 cases) appear to be the least used methods of require ment gathering. We also analyzed how these elicitation methods  were applied, and the results are presented below.  alyzing similar products was used as an elicitation method in 55  Analyses of similar products/dedicated brainstorming sessions. An cases. In cases C12 and C80, this method was used to understand  their competitors’ products and the market, whereas for cases C23  and C65, it was used to ﬁnd information about rival product fea tures. In case C65, this technique was used to understand how cer tain features were developed. In terms of dedicated brainstorming  sessions, this method was selected to experiment with different  products and collect requirements from participants. In some cases,  sessions were organized to obtain a solution for various challenges  in relation to the product (C1 and C2), collect information con cerning the product design and feature selection (C21), and obtain  more information about the collected requirements so that better  requirements could be selected (C54). Brainstorming sessions can  be used when there is speculation regarding requirements to clar ify what is needed and generate enhanced requirements [G11]. In  C38 and C71, brainstorming sessions, which usually lasted an en tire day, were held several times before any ﬁnal decisions were  made (C38). Similarly, in [P23], brainstorming sessions were held  to identify the product goals and potential external stakeholders.  Customer interviews. Conducting customer interviews can help a  startup to quickly grasp the accuracy of the product requirements  (without wasting much time or resources on the guesswork) [G34].  Interviews are another good method for determining who the cus tomers are and measuring their’ perceived value [P17, G21]. Lis tening to customers during interview sessions can improve the va lidity of a problem and allow startups to gain knowledge regard ing the product domain [G11]. In cases C12, C37, C73, and C77,  customers were interviewed to obtain detailed requirements from  the customer point of view, receive conﬁrmation about whether  the product features actually align with the targeted product, and  identify any issues related to the requirements. In case (C67), cus tomer interviews were conducted while visiting and contacting  customers to collect their ideas. Customer interviews can be in isting products, and problems experienced by a founder [P4].  ﬂuenced by a founder’s knowledge and background, analysis of ex that startups should conduct surveys carefully to collect informa Customer surveys/feedback forms. In [P29], the authors stated  tion from a population sample that represents the target market.  can be used to collect and analyze responses insightfully. Because  Startup personnel need to be familiar with research methods that  there can be differences in how requirements are written and spo ken about, it is important to gather and validate requirements from  various data points to evaluate the requirements in a quantiﬁable  were selected to elicit feedback from customers about the product  manner [G3]. In several cases, customer survey and feedback forms  features (C13 and C28) and understand customer experience and  satisfaction with the product (C23 and C40). A respondent from  case C38 mentioned that feedback forms were used in conferences  or events to gather feedback from users face to face. The objective  was to obtain an overview of the product requirements.  Observations, prototypes, and mockups. Observation is a useful  tool for understanding what people do with a product, in contrast  to relying on what people say about the product features [G11].  Observations were conducted after receiving customer feedback in  C12 and to create constraints for a new product in C31. In other  cases, observations were conducted during conferences and events  with respect to how users were actually using the product or ser vice (C29), and observations were conducted on the use of rival  products to generate requirements (C80). With regard to prototyp",,09/05/2019 23:21:50,
292,2018-Tripathi et al,###,"ing and mockups, these methods can help startups gather knowl edge and reduce the risks associated with a product [P26]. In cases  C2 and C5, prototypes were not only used to make sketches and  generate ideas but also as a tool for minimizing inaccuracies. Pro totypes are developed in house or with a small number of partic ipants (C29). In case C65, mockups were developed using Power Point presentations to discuss a product’s main features. Accord ing to the literature, such as [G24] and [G35], prototyping can help  in the following scenarios: negotiating multiple ideas regarding a  product, understanding user wishes, making a product technically  feasible, and understanding which requirements have a signiﬁcant  effect from the customer perspective [G35].  On-site customers. As the least used elicitation method, on-site  customers were observed in only 24 cases. This method is used  when a startup is in an early stage and does not yet have cus tomers. Thus, the CEO and management team can act as on-site  customers and provide the requirements [P6]. In case (C36), the re spondents mentioned the use of on-site customers as follows: “We  have very close on-site or remote contact without customers at the  moment and team is sitting in one oﬃce, so this is straightforward  for us.” In case C65, a business acted as an on-site customer. Ac cording to [P22], members from a marketing team can represent  the customer for the development team and help them to make  decisions about the requirements.  elicitation methods in a systematic way, whereas others used an  In our study, we noticed that some cases selected the above  ad hoc approach for selecting and using elicitation methods to cap ture their requirements. For example, in case C22, the approach  for requirement elicitation was systematic, involving observation,  custom interviews and surveys, analyses of similar products, brain storming, and prototyping. Similarly, for case C31, their approaches  were observation, analyses of similar products, brainstorming, and  prototyping. In addition, case C48 used elicitation methods in the  following sequence: customer feedback, brainstorming, analyses of  similar products, and ﬁnally, prototyping. Case C57 began by se lecting customer interviews and surveys and the analysis of simi lar products as elicitation methods, which they followed up with a  brainstorming session, on-site customers, and prototyping. In con trast, cases C3 and C78 used an ad hoc approach most frequently,  while cases C16 and C47 used a different combination of methods.  For case C80, the method selection strategy changed over time.  4.3.5. Sources for requirements and use of elicitation methods  lationship existed between the requirement sources and the elici In our study, we were interested in determining whether a re factors, as shown in Table 9 . When internal sources were selected  tation method used; we did ﬁnd a correlation between these two  as a requirement source, the statistically signiﬁcant, two-tailed val ues ( ˙ i  methods were as follows: prototyping ( p   0.05) and Pearson correlation coeﬃcients for elicitation   0.023, r   0.254), ded tion ( p  icated brainstorming sessions ( p   0.01, r   0.285). This indicates that these methods have a   0.004, r   0.319), and observa statistically signiﬁcant linear relationship, but the magnitude of as sociation is weak (0.1 < r < 0.3). A reason for this result could be  that internal sources usually involve an internal team that works  during an ideation session to ﬁnd suitable requirements. Therefore,  using analyses of similar products as an elicitation method, as well  as using internal sources, will provide information on existing fea tures of similar products. Likewise, brainstorming sessions will en able the extraction of requirements from internal sources.  When analyses of similar products were chosen as requirement  sources, the statistically signiﬁcant, two-tailed values and Pear son correlation coeﬃcients for elicitation methods were as follows:  analyses of similar products ( p  tomers ( p   0.005, r   0.310). From this, we noticed a statistically   0.00, r   0.441) and on-site cus signiﬁcant linear relationship with a moderate association (.3 < r <",,09/05/2019 23:21:50,
293,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
294,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
295,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
296,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
297,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
298,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
299,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
300,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
301,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
302,2018-Tripathi et al,###,9 e b a T,,09/05/2019 23:21:50,
303,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
304,2018-Tripathi et al,###,o c e h T,,09/05/2019 23:21:50,
305,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
306,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
307,2018-Tripathi et al,###,t e b n o,,09/05/2019 23:21:50,
308,2018-Tripathi et al,###,w,,09/05/2019 23:21:50,
309,2018-Tripathi et al,###,n e e,,09/05/2019 23:21:50,
310,2018-Tripathi et al,###,u q e r,,09/05/2019 23:21:50,
311,2018-Tripathi et al,###,e r i,,09/05/2019 23:21:50,
312,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
313,2018-Tripathi et al,###,n e,,09/05/2019 23:21:50,
314,2018-Tripathi et al,###,e d n a s e c r u o s t,,09/05/2019 23:21:50,
315,2018-Tripathi et al,###,i l,,09/05/2019 23:21:50,
316,2018-Tripathi et al,###,i t a t i c,,09/05/2019 23:21:50,
317,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
318,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
319,2018-Tripathi et al,###,s d o h t e,,09/05/2019 23:21:50,
320,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
321,2018-Tripathi et al,###,o t s u C,,09/05/2019 23:21:50,
322,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
323,2018-Tripathi et al,###,i r e,,09/05/2019 23:21:50,
324,2018-Tripathi et al,###,e v r e t n,,09/05/2019 23:21:50,
325,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
326,2018-Tripathi et al,###,w,,09/05/2019 23:21:50,
327,2018-Tripathi et al,###,s,,09/05/2019 23:21:50,
328,2018-Tripathi et al,###,o t s u C,,09/05/2019 23:21:50,
329,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
330,2018-Tripathi et al,###,s y e v r u s r e,,09/05/2019 23:21:50,
331,2018-Tripathi et al,###,",",,09/05/2019 23:21:50,
332,2018-Tripathi et al,###,f,,09/05/2019 23:21:50,
333,2018-Tripathi et al,###,k c a b d e e,,09/05/2019 23:21:50,
334,2018-Tripathi et al,###,f,,09/05/2019 23:21:50,
335,2018-Tripathi et al,###,o,,09/05/2019 23:21:50,
336,2018-Tripathi et al,###,r,,09/05/2019 23:21:50,
337,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
338,2018-Tripathi et al,###,s,,09/05/2019 23:21:50,
339,2018-Tripathi et al,###,i t a v r e s b O,,09/05/2019 23:21:50,
340,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
341,2018-Tripathi et al,###,o s i s y a n A,,09/05/2019 23:21:50,
342,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
343,2018-Tripathi et al,###,i s f,,09/05/2019 23:21:50,
344,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
345,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
346,2018-Tripathi et al,###,r a,,09/05/2019 23:21:50,
347,2018-Tripathi et al,###,s t c u d o p,,09/05/2019 23:21:50,
348,2018-Tripathi et al,###,r,,09/05/2019 23:21:50,
349,2018-Tripathi et al,###,g n p y  ∗ t 5 o 8 o 2 r P 0,,09/05/2019 23:21:50,
350,2018-Tripathi et al,###,t,,09/05/2019 23:21:50,
351,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
352,2018-Tripathi et al,###,",",,09/05/2019 23:21:50,
353,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
354,2018-Tripathi et al,###,s p u k c o,,09/05/2019 23:21:50,
355,2018-Tripathi et al,###,n a r b d e t a  ∗  ∗  ∗  ∗ c  0 1 1 4 7 8 1 5 1  0 7 4 3 3 6 0 8 d 0 3 4 0 2 0 3 0 2 e 1 D 0 0 0 0 0 0 0 0 0,,09/05/2019 23:21:50,
356,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
357,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
358,2018-Tripathi et al,###,o t s,,09/05/2019 23:21:50,
359,2018-Tripathi et al,###,r,,09/05/2019 23:21:50,
360,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
361,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
362,2018-Tripathi et al,###,n o i s s e s g n,,09/05/2019 23:21:50,
363,2018-Tripathi et al,###,s,,09/05/2019 23:21:50,
364,2018-Tripathi et al,###,n O,,09/05/2019 23:21:50,
365,2018-Tripathi et al,###,o t s u c e  ∗ t i 4 s 5 2 0,,09/05/2019 23:21:50,
366,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
367,2018-Tripathi et al,###,r e,,09/05/2019 23:21:50,
368,2018-Tripathi et al,###,I,,09/05/2019 23:21:50,
369,2018-Tripathi et al,###,a n r e t n,,09/05/2019 23:21:50,
370,2018-Tripathi et al,###,s e c r u o s l,,09/05/2019 23:21:50,
371,2018-Tripathi et al,###,o C n o s r a e P,,09/05/2019 23:21:50,
372,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
373,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
374,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
375,2018-Tripathi et al,###,3 1 1 0,,09/05/2019 23:21:50,
376,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
377,2018-Tripathi et al,###,−,,09/05/2019 23:21:50,
378,2018-Tripathi et al,###,5 8 0 0,,09/05/2019 23:21:50,
379,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
380,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
381,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
382,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
383,2018-Tripathi et al,###,∗ 9 1 3 0,,09/05/2019 23:21:50,
384,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
385,2018-Tripathi et al,###,∗,,09/05/2019 23:21:50,
386,2018-Tripathi et al,###,∗ 7 4 0 4 9 1 3 1 1 0 0 0,,09/05/2019 23:21:50,
387,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
388,2018-Tripathi et al,###,g S,,09/05/2019 23:21:50,
389,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
390,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
391,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
392,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
393,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
394,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
395,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
396,2018-Tripathi et al,###,),,09/05/2019 23:21:50,
397,2018-Tripathi et al,###,8 1 3 0,,09/05/2019 23:21:50,
398,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
399,2018-Tripathi et al,###,5 5 4 0,,09/05/2019 23:21:50,
400,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
401,2018-Tripathi et al,###,0 1 0 0,,09/05/2019 23:21:50,
402,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
403,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
404,2018-Tripathi et al,###,3 2 0 0,,09/05/2019 23:21:50,
405,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
406,2018-Tripathi et al,###,4 0 0 0,,09/05/2019 23:21:50,
407,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
408,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
409,2018-Tripathi et al,###,o s i s y a n A,,09/05/2019 23:21:50,
410,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
411,2018-Tripathi et al,###,i s f,,09/05/2019 23:21:50,
412,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
413,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
414,2018-Tripathi et al,###,r a,,09/05/2019 23:21:50,
415,2018-Tripathi et al,###,s t c u d o p,,09/05/2019 23:21:50,
416,2018-Tripathi et al,###,r,,09/05/2019 23:21:50,
417,2018-Tripathi et al,###,o C n o s r a e P,,09/05/2019 23:21:50,
418,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
419,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
420,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
421,2018-Tripathi et al,###,8 7 0 0,,09/05/2019 23:21:50,
422,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
423,2018-Tripathi et al,###,7 3 1 0,,09/05/2019 23:21:50,
424,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
425,2018-Tripathi et al,###,7 0 2 0,,09/05/2019 23:21:50,
426,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
427,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
428,2018-Tripathi et al,###,∗,,09/05/2019 23:21:50,
429,2018-Tripathi et al,###,5 5 1 0,,09/05/2019 23:21:50,
430,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
431,2018-Tripathi et al,###,2 9 0 0,,09/05/2019 23:21:50,
432,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
433,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
434,2018-Tripathi et al,###,∗,,09/05/2019 23:21:50,
435,2018-Tripathi et al,###,g S,,09/05/2019 23:21:50,
436,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
437,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
438,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
439,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
440,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
441,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
442,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
443,2018-Tripathi et al,###,),,09/05/2019 23:21:50,
444,2018-Tripathi et al,###,2 9 4 0,,09/05/2019 23:21:50,
445,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
446,2018-Tripathi et al,###,4 2 2 0,,09/05/2019 23:21:50,
447,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
448,2018-Tripathi et al,###,∗  ∗  ∗ 5 8 0 1 5 5 2 4 6 8 4 5 2 5 2 8 0 0 4 2 0 2 0 2 0 0 0 0 0 0 0 0,,09/05/2019 23:21:50,
449,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
450,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
451,2018-Tripathi et al,###,∗  ∗ 0 2 4 4 9 1 7 9 9 7 1 6 1 1 0 2 0 2 0 0 0 0 0 0,,09/05/2019 23:21:50,
452,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
453,2018-Tripathi et al,###,∗ 0 8 0 8 2 5 6 2 4 1 1 2 0 0 0 0,,09/05/2019 23:21:50,
454,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
455,2018-Tripathi et al,###,5 0 0 0,,09/05/2019 23:21:50,
456,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
457,2018-Tripathi et al,###,l / s d r a d n a t S,,09/05/2019 23:21:50,
458,2018-Tripathi et al,###,a,,09/05/2019 23:21:50,
459,2018-Tripathi et al,###,w,,09/05/2019 23:21:50,
460,2018-Tripathi et al,###,i t a u g e r / s,,09/05/2019 23:21:50,
461,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
462,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
463,2018-Tripathi et al,###,s,,09/05/2019 23:21:50,
464,2018-Tripathi et al,###,o C n o s r a e P,,09/05/2019 23:21:50,
465,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
466,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
467,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
468,2018-Tripathi et al,###,0 6 1 0,,09/05/2019 23:21:50,
469,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
470,2018-Tripathi et al,###,1 2 0 0,,09/05/2019 23:21:50,
471,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
472,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
473,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
474,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
475,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
476,2018-Tripathi et al,###,8 0 2 0,,09/05/2019 23:21:50,
477,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
478,2018-Tripathi et al,###,g S,,09/05/2019 23:21:50,
479,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
480,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
481,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
482,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
483,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
484,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
485,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
486,2018-Tripathi et al,###,),,09/05/2019 23:21:50,
487,2018-Tripathi et al,###,6 5 1 0,,09/05/2019 23:21:50,
488,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
489,2018-Tripathi et al,###,∗ 2 4 9 6 5 0 5 6 8 1 3 2 0 0 0 0,,09/05/2019 23:21:50,
490,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
491,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
492,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
493,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
494,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
495,2018-Tripathi et al,###,∗  ∗ 4 3 3 0 2 7 6 9 1 4 0 6 0 0 4 3 0 2 0 0 0 0 0 0,,09/05/2019 23:21:50,
496,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
497,2018-Tripathi et al,###,i s u B,,09/05/2019 23:21:50,
498,2018-Tripathi et al,###,s l a o g s s e n,,09/05/2019 23:21:50,
499,2018-Tripathi et al,###,o C n o s r a e P,,09/05/2019 23:21:50,
500,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
501,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
502,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
503,2018-Tripathi et al,###,1 7 0 0,,09/05/2019 23:21:50,
504,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
505,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
506,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
507,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
508,2018-Tripathi et al,###,∗,,09/05/2019 23:21:50,
509,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
510,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
511,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
512,2018-Tripathi et al,###,g S,,09/05/2019 23:21:50,
513,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
514,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
515,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
516,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
517,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
518,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
519,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
520,2018-Tripathi et al,###,),,09/05/2019 23:21:50,
521,2018-Tripathi et al,###,9 2 5 0,,09/05/2019 23:21:50,
522,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
523,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
524,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
525,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
526,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
527,2018-Tripathi et al,###,2 4 0 0,,09/05/2019 23:21:50,
528,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
529,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
530,2018-Tripathi et al,###,M,,09/05/2019 23:21:50,
531,2018-Tripathi et al,###,t e k r a,,09/05/2019 23:21:50,
532,2018-Tripathi et al,###,d n e r t,,09/05/2019 23:21:50,
533,2018-Tripathi et al,###,o C n o s r a e P,,09/05/2019 23:21:50,
534,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
535,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
536,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
537,2018-Tripathi et al,###,4 7 1 0,,09/05/2019 23:21:50,
538,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
539,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
540,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
541,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
542,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
543,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
544,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
545,2018-Tripathi et al,###,1 2 0,,09/05/2019 23:21:50,
546,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
547,2018-Tripathi et al,###,∗,,09/05/2019 23:21:50,
548,2018-Tripathi et al,###,g S,,09/05/2019 23:21:50,
549,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
550,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
551,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
552,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
553,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
554,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
555,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
556,2018-Tripathi et al,###,),,09/05/2019 23:21:50,
557,2018-Tripathi et al,###,2 2 1 0,,09/05/2019 23:21:50,
558,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
559,2018-Tripathi et al,###,7 1 0 0,,09/05/2019 23:21:50,
560,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
561,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
562,2018-Tripathi et al,###,1 1 0 0,,09/05/2019 23:21:50,
563,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
564,2018-Tripathi et al,###,6 1 0 0,,09/05/2019 23:21:50,
565,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
566,2018-Tripathi et al,###,3 5 8 0,,09/05/2019 23:21:50,
567,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
568,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
569,2018-Tripathi et al,###,n e t o P,,09/05/2019 23:21:50,
570,2018-Tripathi et al,###,a i t,,09/05/2019 23:21:50,
571,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
572,2018-Tripathi et al,###,i t s i x e d n a,,09/05/2019 23:21:50,
573,2018-Tripathi et al,###,o t s u c g n,,09/05/2019 23:21:50,
574,2018-Tripathi et al,###,m,,09/05/2019 23:21:50,
575,2018-Tripathi et al,###,s r e,,09/05/2019 23:21:50,
576,2018-Tripathi et al,###,o C n o s r a e P,,09/05/2019 23:21:50,
577,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
578,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
