id,arquivo,tipo,txtorigem,txttranslate,datahoracarga,datahoratranslate
144,2018-Berg et al,###,"Software design. The role of MVPs in software startups has been addressed by Nguyen-Duc and Abrahamsson (2016). They suggest that MVPs are eﬀective tools for requirements elicitation, and for bridging knowledge gaps between entrepreneurs, investors, and software developers emphasizing that MVPs can serve as a multiple facet product. A research topic requiring more work is how software prototype practices can be applied in an agile development context, and how startups can beneﬁt from adopting open source software in prototyping. The speed of prototyping has been addressed by NguyenDuc et al. (2017). The factors that inﬂuence the speed of prototyping can be grouped into artifacts, team competence, collaboration, customer, and process dimensions. These factors, along with the uncertainties of the startup context make it important to deﬁne practices and processes to support decision-making in prototyping. While throwaway prototypes are used mainly for speciﬁcation and experiments, evolutionary prototypes provide a basis for complete systems, usually developed with extensive reuse. Customer feedback is an essential part of business experimentation and is mainly done through prototyping. More work is required to identify what kinds of learning diﬀerent prototypes provide and to identify eﬀective prototyping and development patterns among software startups. 5.1.2. Startup research 1994–2017 Matching the primary papers with the right knowledge area can be challenging, one reason being their relevance to the startup context. Another issue is that diﬀerent perceptions of knowledge areas can give diﬀerent classiﬁcations. Diﬀerent authors’ biases in terms of knowledge and personal opinions will also lead to diﬀerent classiﬁcations. Looking at the knowledge areas covered between 1994–2017, we see that software maintenance and software conﬁguration management have received few contributions. As one of the most important objectives for startups is to grow and scale their business, both maintenance and conﬁguration management becomes more important at more mature lifecycle stages. No papers between 2013–2017 focused on these knowledge areas, illustrating their irrelevance to the startup context. Four knowledge areas were not covered at all (computing, mathematical, and engineering foundations, and software engineering economics). They characterize the educational requirements of software engineering, hence not particularly relevant for speciﬁc software startup research. However, we argue that more research should be provided within engineering foundations, as it can serve as a prerequisite for software practitioners in startups. Apart from these",,09/05/2019 23:21:50,
145,2018-Berg et al,###,"ﬁndings, we observe that the areas models and methods, testing, and quality have received few contributions. In contrast to the educational requirements, these are of greater importance in all startup lifecycle stages, and should thus be given more attention in future work. Areas with numerous contributions include software engineering process, software engineering management, software construction, software design, and software requirements. Management was suggested by Klotins et al. (2015) as a potential area for future work. Recently, several papers have contributed to importantmanagerial aspects like pivoting, experimentation, and the role of prototypes to deﬁne and assess business and development scope. It is clear that the startup context requires fast and eﬀective decision-making, both at a managerial and technical level. Software requirements engineering is important to manage in order to minimize time and costs and avoid feature creeps related to prototyping and business experimentation. Another area not suﬃciently covered between 1994–2013 was software engineering process. This is in contrast to the last ﬁve years, where process has received most contributions. Klotins et al. (2015) argue that software engineering process becomes relevant for the maturity phase when product development is more robust and processes more predictable. As to this, the software process knowledge area is more relevant for SMEs. In our study, however, we have regarded process as relevant for early-stage development as well, illustrating the diﬀerent interpretation among researchers. The publication frequency of primary papers between 1994–2017 indicates that increasingly more papers are published. No other year is more represented than 2017, which indicates that there is an increased focus on research within the ﬁeld. This can be seen as a direct response to the research agendas (Unterkalmsteiner et al., 2016) identiﬁed need for more research and the increased impact and importance of startups in today’s technology innovation processes. The highly dynamic markets and ever-increasing customer demands lead to a high failure rate among startup companies. Empirical studies have found that although startups try to adopt Lean Startup principles and agile methods, they generally ﬁnd it hard to apply them (Giardino et al., 2016; Souza et al., 2017). More research is thus required to support entrepreneurs and software developers to enhance their chances of success. With the increased publication frequencies in mind, it seems that more work is undertaken to address startups’ unique needs. Software startups ﬁnd it hard to apply theory in practice, a claim supported by both empirical research and the high failure rates. Looking at the contribution types from 1994 to 2017, we observe that the most frequent ones are advice, lessons learned, and models, while the least frequent ones are tools, guidelines, and frameworks. Between 2013–2017, lessons learned has been the most popular contribution type, while previously advice was more popular. What we can make from these numbers is that researchers mainly have focused on providing advice and learnings to the startup community. As to this, we suggest that researchers should provide knowledge from state-of-thepractice to support startups with speciﬁc tools and frameworks. This could allow for a broader coverage of startups’ needs and unique requirements. 5.1.3. Identiﬁcation of research gaps By structuring literature within the ﬁeld from 1994 to 2017, this study allows for identifying whether research from the last ﬁve years has addressed research gaps suggested by the previousmapping studies. In addition, this section will point out directions for future research. Paternoster et al. (2014) expected more studies to contribute to the adoption of agile practices in startups. In particular, they recommended the need for future studies to provide techniques for aligning business goals of software startups with the execution of speciﬁc development practices. Another area suggested for future research was the development of customer collaboration processes for requirement elicitation, allowing for testing the problem before releasing the product tomarket. Lastly, they identiﬁed the need for improved verbal communication",,09/05/2019 23:21:50,
146,2018-Berg et al,###,268,,09/05/2019 23:21:50,
147,2018-Berg et al,###,,,09/05/2019 23:21:50,
148,2018-Berg et al,###,"with the introduction of new tools and techniques to enhance knowledge transfer in startups. These research gaps have only partly been addressed the last ﬁve years. Towards agile methodologies and techniques tailored to the startup context Pantiuchina et al. (2017) provide a better understanding of the current adoption of agile practices in software startups. The study indicates that speed-related agile practices are more frequently used than quality-related practices. Comparable ﬁndings have been presented by Yau and Murphy (2013), stating that a rigorous agile methodology intended for established companies may not be applicable to the startup environment. In relation to customer development Chanin et al. (2017) present the results from applying a customer development process to three startups, indicating that the process can improve the requirements process. Others have also contributed to addressing customer development and requirements elicitation (Raﬁq et al., 2017; Nguyen-Duc and Abrahamsson, 2016; Bajwa et al., 2016). We could not identify research directly related to team communication, documentation, or knowledge transfer. Klotins et al. (2015) stated that there is an insuﬃcient understanding of quality requirements role in software startups, and that maintenance of product integrity in startups is yet to be explored. This is especially relevant due to the evolutionary approach and restricted resources of startups. Similar to Paternoster et al. (2014) and Klotins et al. (2015) highlight the need for addressing the relation between software technical decisions and organizational business goals, and a better understanding for human capabilities in startups. Comparable to the need for customer development processes presented by Paternoster et al. (2014) and Klotins et al. (2015) identiﬁed the need to further investigate the role of scope in software startups. Discovering the right scope can greatly improve development speed, by identifying the necessary features and eﬀort. Since 2013 empirical research has been undertaken to explore state-of-the-practice in testing activities of software startups (Pompermaier et al., 2017), and the accumulation of technical debt (Yli-Huumo et al., 2015; Terho et al., 2016; Chicote, 2017). We suggest future work to compile a set of agile practices that provide enough beneﬁts to be adopted in the startup context, overcoming challenges related to cost and time of implementing a process model without compensating the demand for speed in early-stage startups. A development methodology should include speciﬁc practices related to communication in the growing number of stakeholders. We also emphasize future studies dedicated to the role of human capital in startups, investigating capabilities and engineering foundations of startup practitioners. In addition, we highlight the need for studies exploring challenges and engineering approaches of startups developing products with mixed hardware and software parts. Finally, more work is needed to cover the partly ﬁlled research gaps identiﬁed by the previous mapping studies. 5.1.4. Future classiﬁcation Unterkalmsteiner et al. (2016) identiﬁed more than 70 research questions in diﬀerent areas supporting activities of software startups. The researchers contributing to the paper are all part of a network (The Software Startup Research Network) of researchers that have created eighteen research track descriptions to ease the presentation and discussion of the research agenda. These eighteen research tracks were grouped into six themes based on similarities. Classifying the newly selected primary studies according to the SWEBOK knowledge areas resulted in 9 out of 15 of the areas being addressed. This indicates that some of the knowledge areas might not be related to startups, while some are of big interest. The same pattern was discovered in Klotins et al. (2015), which used SWEBOK for lack of a better alternative. The low coverage is most certainly because most of the research in the ﬁeld of software engineering is undertaken in relation to established companies, from which the SWEBOK knowledge areas are developed. For future mappings, it would be sensible to categorize the papers",,09/05/2019 23:21:50,
149,2018-Berg et al,###,"into the newly established research themes (Unterkalmsteiner et al., 2016). These are better suited for startup research and can help guide researchers in providing knowledge to the speciﬁc areas that are most important for the challenges faced by startups. Do notice that number 7 and 8 require more evidence as to whether they can be related to software startup engineering: (1) Supporting startup engineering activities, (2) Startup evolution models and patterns, (3) Human aspects in software startups, (4) Applying startup concepts in non-startup environments, (5) Startup ecosystem and innovation hubs, (6) Methodologies and theories for startup research, (7) Marketing, (8) Economics and business development.",,09/05/2019 23:21:50,
150,2018-Berg et al,###,5.2. RQ2: What is the relative strength of the empirical evidence reported?,,09/05/2019 23:21:50,
151,2018-Berg et al,###,"Paternoster et al. (2014) provided a mapping of the research within software development in startups for the period 1994–2013, including 43 primary studies. Each study provided empirical evidence as this was a quality criterion of the mapping. Overall, only 4 of these papers were found to be (1) contributions entirely dedicated to engineering activities in startups, (2) providing a strong contribution type, and (3) conducted through an evidence-based research approach (Coleman and O’Connor, 2008a; 2008b; 2007; Kajko-Mattsson and Nikitina, 2008). The mapping study Klotins et al. (2015) found that (1) most of their primary studies did not compare and analyze data from more than one case, and (2)most studies had low rigour,making it diﬃcult to compare results. As to this, they emphasized the need for more empirical research to provide stronger evidence and enable results to be generalized to all software startups. More speciﬁcally, the paper identiﬁed a lack of studies related to requirements processes, the “developer’s dilemma” (as discussed in Section 5.1.1), software architecture, and software engineering processes. Fig. 4 shows the areas that have received most contributions in terms of empirical research between 2013–2017. These are software engineering process, software engineering management, and software engineering professional practice. On the contrary, ﬁve knowledge areas received less than ﬁve scientiﬁc contributions, arguing the need for more research, even within areas that have gotten attention from the research community. This is also in line with the research agenda’s addressed need for further empirical evidence (Unterkalmsteiner et al., 2016). Comparing the provided quality between papers published before and after 2013 we see that the quality of work is improving. As for the previous studies, the reported rigour of the primary papers was at a generally lower level than what was found in the newly selected papers, where only one paper obtained low rigour. Possible explanations are the diﬀerent quality assessment methods used, and the increasing number of researchers contributing to the ﬁeld. Another reason may be the assessment bias of diﬀerent researchers. Several of the researchers who have contributed to the newly selected primary papers are members of The Software Startup Research Network, whose aim is to provide entrepreneurs and the research community with novel research ﬁndings within the area of software startups. Anh Nguyen-Duc, one of the members of this network, has participated in six of the primary studies, in which all received a high rigour score. Another researcher who has contributed to three of the primary studies is Rory V. Connor, where all three papers received a high rigour score. He participated in three primary studies in the previous systematic mapping study as well, all of which obtained high rigour. As to this, it seems that the quality of research is becoming increasingly high compared to before, justifying the high rigour obtained by the quality assessment in this mapping study. The quality of work was reported to be a problem area in both of the previous mapping studies. However, as our ﬁndings suggest, there is an increased focus on providing high-quality research with several researchers contributing with multiple papers, as illustrated by speciﬁc initiatives that promote scientiﬁc work.",,09/05/2019 23:21:50,
152,2018-Berg et al,###,269,,09/05/2019 23:21:50,
153,2018-Berg et al,###,,,09/05/2019 23:21:50,
154,2018-Berg et al,###,5.3. RQ3: In what context has software startup research been conducted?,,09/05/2019 23:21:50,
155,2018-Berg et al,###,6. Conclusion,,09/05/2019 23:21:50,
156,2018-Berg et al,###,"The most frequently used term for referring to startup companies is “startup”, with 54 percent of the 74 primary papers using this term. Between 2013–2017, the same percentage has increased to 75 percent. In order to create a coherent deﬁnition for startups, ideally, only one term should be used. The research community has moved towards a common use of “startup”, and this should thus be used for future research when referring to companies in the startup context. Inconsistent usage of the term, like “start-up”, “start up”, or “very small entities” in startup context should be avoided, and makes it diﬃcult for both practitioners and researchers to adopt relevant results. Primary papers showed an inconsistent use of thematic concepts when describing startup companies, with no single factor being used by all papers. As stated in the results, this also relates to the poor contextual descriptions found in several of the papers. We observe that the usage has changed signiﬁcantly between 1994–2017, where only “Time-pressure” was used to the same extent before and after 2013. Interestingly, the least used concept between 1994–2013 is the ﬁfth most used concept by the papers between 2013–2017. As to this, it seems that some of the thematic concepts found in the previous mapping study are no longer the ones used by the community. The many diﬀerent descriptions of startups make it challenging to develop a coherent deﬁnition and body of knowledge for the startup context. Based on the frequency of concepts found in the primary papers between 1994–2017, we argue that at least the concepts occurring in more than 25 percent or more of the studies should be part of a unique deﬁnition of startups. The following thematic concepts were: (1) Innovation/innovative, (2) Lack of resources, (3) Uncertainty, (4) Timepressure, (5) Small team, (6) Highly reactive, (7) Rapidly evolving. Thematic concepts that were not very relevant for startups include not (1) self-sustained, (2) low-experienced team, (3) one product, and (4) ﬂat organization. These concepts should be avoided as the primary deﬁnition by researchers in the community. Many of the newly selected primary studies did not explain the startups under investigation suﬃciently. From the 22 papers providing empirical evidence, only 14 of these provided a suﬃcient amount of descriptions (Table 5). Interestingly, only two papers mentioned incubators as part of the startup context. Without a unique deﬁnition in literature, the importance of precise descriptions becomes even bigger, especially for transferring results from one environment to another (Klotins et al., 2015). “Team size” received little focus. A startup with 5 employees have diﬀerent needs and challenges from a startup with more than 150 employees (e.g., communication needs) (Deias et al., 2002). Even though team size will aﬀect engineering practices to a large degree, too few of the primary papers presented the team size of the startups investigated. More research is needed to understand how software engineering practices change according to team size, and to what extent team size should be part of a unique deﬁnition of startups. We found that the usual number of employees in investigated startups was 2–25. The number depends on their respective lifecycle stage or the age of the company. A startup usually starts with 2–6 founders, but as the business scales, more employees are required. This will, in turn, aﬀect the startup’s need for software processes. As to this, we emphasize that researchers must be aware of which describing concepts that are relevant for the startups they are investigating, and that they specify this in their work. More consistent focus on the situational context is a vital step towards a more coherent body of knowledge. The research track of Unterkalmsteiner et al. (2016) aims at developing a software startup context model that would allow a coherent characterization of software startups. Since there is no agreement on a standard deﬁnition, it is challenging to provide coherent contributions to the research area.",,09/05/2019 23:21:50,
157,2018-Berg et al,###,"In this study, we have applied a systematic mapping method to analyze the literature related to software startup engineering. A total number of 74 primary papers (in which 27 papers are newly selected) were extracted and synthesized. Our study, along with the previous mapping studies, constitute a merging of the primary literature within the ﬁeld for the period 1994–2017, including the focus and relative strength of research, and the eﬀort that’s been made to characterize the software startup context. The contribution of thismapping study is two-fold. Firstly, the study provides a comprehensive view of software startups for Software Engineering researchers. Possible research gaps are derived for future studies. Secondly, the study provides a map of the contextual setting of investigated startups, inferring the applicability area of empirical ﬁndings. This can help to compare and to generalize future research in software startups. Regards to RQ1, most found software startup research between 2013–2017, are conducted within software engineering management and software engineering process, while software design and software requirements have received most attention between 1994–2013. For the period 2013–2017, software design received fewer contributions compared to that in 1994–2013, illustrating a change of research direction. The knowledge areas software engineering models and methods, software quality, and software testing have received little attention from the research community during the period 1994–2017. Apart from these ﬁndings, we emphasize the need for more research within all knowledge areas. For the period 2013–2017 software conﬁguration management and software maintenance were not covered at all. As to this, it seems that some of the knowledge areas aren’t directly relevant to the startup context. Future mappings should instead use the newly established research themes of Unterkalmsteiner et al. (2016). Regards to RQ2, we found an increased rigour of primary studies after 2013 in comparison with studies found in 1994–2013. While it is still not clear about the transformation of research results to startup practitioners, startup researchers seem to increase the focus on conducting high-quality research. The increased importance of startups has been an important factor to highlight the need for more research. As startups generally use ad-hoc or opportunistic development methods, practices of startups can be diﬀerent, meaning that more evidence is needed to generalize work practices to all startups. Regards to RQ3, we identify a coherent set of concepts that represent the startup context, (1) Innovation/innovative, (2) Lack of resources, (3) Uncertainty, (4) Time-pressure, (5) Small team, (6) Highly reactive, (7) Rapidly evolving. Additionally, aspects like (1) team size, (2) product orientation, (3) number of active years/life cycle stage, (4) number of investigated startups, (5) location, and (6) development method are important to describe suﬃciently to be able to transfer results from one environment to another. As only 14 of the primary papers between 2013–2017 provided adequate descriptions, and all primary papers showed an overall inconsistent use of describing thematic concepts, we see a need for a more comprehensive endeavor to describe the engineering context of startups. Several threats to validity were considered, including the selection of papers, the use of few online bibliographic databases, the selection of keywords, and the coarse-grained classiﬁcation used for the quality assessment. To ensure the selection process was unbiased, the selection criteria were developed in advance, also the ﬁrst, second and third author were involved in the selection process. Both the use of few online bibliographic databases and the identiﬁed keywords and search terms might have lead to relevant papers being omitted. This risk was mitigated by performing an additional manual search. For the quality assessment, it is likely that the use of only two points have caused the papers to obtain a higher rigour than they would have if a more ﬁnegrained assessment method had been used. Future work can focus on certain research themes, such as startup",,09/05/2019 23:21:50,
158,2018-Berg et al,###,270,,09/05/2019 23:21:50,
159,2018-Berg et al,###,,,09/05/2019 23:21:50,
160,2018-Berg et al,###,"evolution models and human aspects, and consolidate the contextual factors of software startups.More work should be conducted for speciﬁc business contexts, such as startups that are part of incubators and bigger business ecosystems. As a next step, we seek to address engineering",,09/05/2019 23:21:50,
161,2018-Berg et al,###,"practices in startups who deliver both hardware and software, as no prior studies have been entirely dedicated towards their speciﬁc challenges and demands.",,09/05/2019 23:21:50,
162,2018-Berg et al,###,Appendix A,,09/05/2019 23:21:50,
163,2018-Berg et al,###,"Appendix presents the classiﬁcation schema (A.7), which includes the classiﬁcation of each primary paper. Tables A.8 and A.9 explain some of the attributes of the classiﬁcation schema in more detail.",,09/05/2019 23:21:50,
164,2018-Berg et al,###,Table A.7 Classiﬁcation schema. ID Research method,,09/05/2019 23:21:50,
165,2018-Berg et al,###,Contribution type Knowledge area Pertinence Term for startup,,09/05/2019 23:21:50,
166,2018-Berg et al,###,Incubator context,,09/05/2019 23:21:50,
167,2018-Berg et al,###,Publisher,,09/05/2019 23:21:50,
168,2018-Berg et al,###,Yau and Murphy (2013) Case study Lessons learned Process Full Startup No Penn University Partial Start-up No QUATIC,,09/05/2019 23:21:50,
169,2018-Berg et al,###,"Laporte et al. (2014) Experiment Lessons learned Professional practice, management, quality Eloranta (2014) Framework Professional practice Full Start-up No ACM Laporte et al. (2015) Experiment Guidelines Process Full Start-up No ENASE Yli-Huumo et al. (2015) Case study Theory Process, management, quality Partial Startup No Springer Edison et al. (2015) Survey Tool Construction Full Startup No Springer Nguyen-Duc et al. (2015b) Case study Model Process, management Full Startup No ACM Sánchez-Gordón and O’Connor (2016) Case study Lessons learned Process Full Very small No Springer company Wasserman (2016) Guidelines Process Partial Startup No Springer Unterkalmsteiner et al. (2016) Advice Process, management, professional Full Startup No EISEJ practice, construction, requirements, quality, testing Terho et al. (2016) Advice Quality, construction Full Startup No Springer Laporte and O’Connor (2016) Case study Lessons learned Process, management Partial Very small No IEEE enterprise Giardino et al. (2016) Design and Model Models and methods Full Startup No IEEE creation Bajwa et al. (2016) Case study Lessons learned Management, requirements Full Startup No Springer Nguyen-Duc and Abrahamsson (2016) Case study Lessons learned Management, design, construction Full Startup No Springer Nguyen-Duc et al. (2016) Case study Model Methods and models, management Full Startup No IEEE Duc and Abrahamsson (2017) Case study Advice Management, process Full Startup No EASE Bajwa et al. (2017) Case study Lessons learned Management, testing Full Startup No Springer Nguven-Duc et al. (2017) Case study Theory Management, process Full Startup No Springer Nguyen-Duc et al. (2017) Case study Lessons learned Management, design Full Startup No Springer Pompermaier et al. (2017) Case study Lessons learned Process, testing Full Startup Yes KSI Graduate School Pantiuchina et al. (2017) Survey Lessons learned Professional practice Full Startup No Springer Raﬁq et al. (2017) Case study Lessons learned Requirements Full Startup No IEEE Souza et al. (2017) Case study Model Professional practice Full Startup Yes IEEE Chicote (2017) Framework Quality Full Startup No IEEE Chanin et al. (2017) Case study Lessons learned Requirements Full Startup No IEEE Marks et al. (2017) Case study Advice Process Full Start-up No Springer",,09/05/2019 23:21:50,
170,2018-Berg et al,###,Research methods,,09/05/2019 23:21:50,
171,2018-Berg et al,###,"Table A.8 Research methods (Oates, 2005). Research method Description",,09/05/2019 23:21:50,
172,2018-Berg et al,###,"Survey Obtain the same kinds of data from a large group of people in a standardized, systematic way to ﬁnd patterns through statistics. Design and creation Development of new IT products or artifacts, or even a model or method. Experiment Investigation of cause and eﬀect relationships through hypotheses-testing and proofs. Typically “before” and “after” measurements. Case study Focusing on one instance of the “thing” being investigated to obtain a rich, detailed insight into the case and its complex relationships and processes. Action research Plan to do something in real life, do it, and reﬂect on the outcome and learnings. Ethnography Focusing on understanding the ways of seeing a speciﬁc group of people through ﬁeld research.",,09/05/2019 23:21:50,
173,2018-Berg et al,###,271,,09/05/2019 23:21:50,
174,2018-Berg et al,###,,,09/05/2019 23:21:50,
175,2018-Berg et al,###,Contribution types,,09/05/2019 23:21:50,
176,2018-Berg et al,###,"Table A.9 Contribution types (Paternoster et al., 2014). Contribution type Description",,09/05/2019 23:21:50,
177,2018-Berg et al,###,"Model Representation of an observed reality by concepts or related concepts after a conceptualization process Theory Construction of cause-eﬀect relationships from determined results Framework/methods Models related to constructing software or managing development processes Guidelines List of advices, synthesis of the obtained research results Lessons learned Set of outcomes, directly analyzed from the obtained research result Advice/implications Discursive, and generic recommendation, deemed from personal opinions Tool Technology, program or application used to create, debug, maintain or support development processes",,09/05/2019 23:21:50,
178,2018-Berg et al,###,Appendix B,,09/05/2019 23:21:50,
179,2018-Berg et al,###,"Table B.10 Quality assessment 2013–2017, based on Table 3 in Nguyen-Duc et al. (2015a). Study Q1 Q2 Q3 Q4 Q5 Q6 Q7 Q8 Q9 Q10 Score",,09/05/2019 23:21:50,
180,2018-Berg et al,###,Yau and Murphy (2013) 1 1 0 1 1 1 0 0 1 0 6 Laporte et al. (2014) 1 1 1 1 1 1 1 0 1 0 8 Laporte et al. (2015) 1 1 1 1 1 1 1 0 1 0 8 Yli-Huumo et al. (2015) 1 1 1 1 1 1 1 0 1 1 9 Edison et al. (2015) 1 1 0 0 0 0 0 0 1 0 3 Nguyen-Duc et al. (2015b) 1 1 1 1 1 0 0 1 1 1 8 Sánchez-Gordón and O’Connor (2016) 1 1 1 1 0 1 1 0 1 1 8 Laporte and O’Connor (2016) 1 1 1 1 1 1 1 0 1 0 8 Giardino et al. (2016) 1 1 1 1 1 1 1 1 1 1 10 Pompermaier et al. (2017) 1 1 1 1 1 1 1 0 1 1 9 Pantiuchina et al. (2017) 1 1 1 1 1 1 1 0 1 1 9 Raﬁq et al. (2017) 1 1 1 0 1 0 1 1 1 1 8 Souza et al. (2017) 1 1 1 0 1 1 1 0 1 1 8 Marks et al. (2017) 1 1 1 1 1 1 1 0 1 0 8 Bajwa et al. (2016) 1 1 1 0 1 1 1 0 1 1 8 Nguyen-Duc and Abrahamsson (2016) 1 1 1 1 1 1 1 0 1 1 9 Nguyen-Duc et al. (2016) 1 1 1 1 1 1 1 1 1 1 10 Duc and Abrahamsson (2017) 1 1 1 1 1 1 1 1 1 1 10 Bajwa et al. (2017) 1 1 1 1 1 1 1 1 1 1 10 Nguven-Duc et al. (2017) 1 1 1 0 1 1 1 0 1 0 7 Nguyen-Duc et al. (2017) 1 1 1 1 1 1 1 1 1 1 10 Chanin et al. (2017) 1 1 1 1 1 0 1 1 1 0 8,,09/05/2019 23:21:50,
181,2018-Berg et al,###,"Table B.11 Explanation of recurring themes, based on Table 6 in Paternoster et al. (2014). Recurring themes Explanation",,09/05/2019 23:21:50,
182,2018-Berg et al,###,"Lack of resources Economical, human, and physical resources are very scarce or limited. Highly reactive Startups can react very fast to changed market conditions, technologies, or changed customer demands. Innovative The startups focus on innovative market segments, most likely where they can disrupt markets. Uncertainty The ecosystem in which the startups operate within are very uncertain, wrt. customers, competition, technologies. Rapidly evolving Startups’ objective is to grow and scale rapidly. Time-pressure The market and environment demands fast product releases and constant pressure. Third party dependency Startups need to rely on external entities and technologies in their lack of time and resources. Small team The startup consist of a small number of individuals. One product The startup is only concerned with the development of one product. Low-experienced team Maximum ﬁve years of experience or newly graduated students. Highly risky The failure rate of startups is high. New company The company is newly established. Flat organization All individuals in the company have shared responsibility, no high-management. Not self-sustained External funding is required, especially in the early-stages. Little working/operating history There is a lack of organizational culture as the startup is young.",,09/05/2019 23:21:50,
183,2018-Berg et al,###,272,,09/05/2019 23:21:50,
184,2018-Berg et al,###,,,09/05/2019 23:21:50,
185,2018-Berg et al,###,References,,09/05/2019 23:21:50,
186,2018-Berg et al,###,"Alvarez, S.A., Barney, J.B., 2007. Discovery and creation: alternative theories of entrepreneurial action. Strat. Entrepreneurship J. 1 (1–2), 11–26. Alves, C., Pereira, S., Castro, J., 2006. A Study in Market-driven Requirements Engineering, Anais do WER06 Workshop em Engenharia de Requisitos, Rio de Janeiro, RJ, Brasil, Julho 13-14, 2006. Bajwa, S.S.,Wang, X., Duc, A.N., Abrahamsson, P., 2016. How do software startups pivot? empirical results from a multiple case study. Proceedings of the International Conference of Software Business. Springer, pp. 169–176. Bajwa, S.S., Wang, X., Duc, A.N., Abrahamsson, P., 2017. “Failures” to be celebrated: an analysis of major pivots of software startups. Empir. Softw. Eng. 22 (5), 2373–2408. Blank, S., 2013a. The Four Steps to the Epiphany: Successful Strategies for Products that Win. BookBaby. Blank, S., 2013b. Why the lean start-up changes everything. Harv. Bus. Rev. 91 (5), 63–72. Bosch, J., Olsson, H.H., Björk, J., Ljungblad, J., 2013. The early stage software startup development model: a framework for operationalizing lean principles in software startups. Lean Enterprise Software and Systems. Springer, pp. 1–15. Bourque, P., Fairley, R.E., 2014. Guide to the Software Engineering Body of Knowledge (SWEBOK (r)): Version 3.0. IEEE Computer Society Press. Carmel, E., 1994. Time-to-completion in software package startups. Proceedings of the Twenty-Seventh Hawaii International Conference on System Sciences. Chanin, R., Pompermaier, L., Fraga, K., Sales, A., Prikladnicki, R., 2017. Applying customer development for software requirements in a startup development program. Proceedings of the 1st International Workshop on Software Engineering for Startups. IEEE Press, pp. 2–5. Chicote, M., 2017. Startups and technical debt: Managing technical debt with visual thinking. Proceedings of the IEEE/ACM 1st International Workshop on Software Engineering for Startups (SoftStart). IEEE Computer Society, pp. 10–11. http://dx. doi.org/10.1109/SoftStart.2017.6. Chorev, S., Anderson, A.R., 2006. Success in israeli high-tech start-ups; critical factors and process. Technovation 26 (2), 162–174. Clarke, P., O’Connor, R.V., 2012. The situational factors that aﬀect the software development process: towards a comprehensive reference framework. Inf. Softw. Technol. 54 (5), 433–447. Coleman, G., O’Connor, R.V., 2008a. An investigation into software development process formation in software start-ups. J. Enterprise Inf. Manag. 21 (6), 633–648. http://dx. doi.org/10.1108/17410390810911221. Coleman, G., O’Connor, R., 2007. Using grounded theory to understand software process improvement: a study of irish software product companies. Inf. Softw. Technol. 49 (6), 654–667. Coleman, G., O’Connor, R., 2008b. Investigating software process in practice: a grounded theory perspective. J. Syst. Softw. 81 (5), 772–784. Crowne, M., 2002. Why software product startups fail and what to do about it. evolution of software product development in startup companies. Proceedings of the IEEE International Engineering Management Conference (IEMC). IEEE, pp. 338–343. Dahlstedt, A., 2003. Study of current practices in market-driven requirements engineering. Proceedings of the Third Conference for the Promotion of Research in IT at New Universities and University Colleges in Sweden. Deias, R., Mugheddu, G., Murru, O., 2002. Introducing xp in a start-up. Proceedings 3rd International Conference on eXtreme Programming and Agile Processes in Software Engineering (XP). pp. 62–65. Duc, A.N., Abrahamsson, P., 2017. Exploring the outsourcing relationship in software startups: a multiple case study. Proceedings of the 21st International Conference on Evaluation and Assessment in Software Engineering. ACM, pp. 134–143. Edison, H., Khanna, D., Bajwa, S.S., Brancaleoni, V., Bellettati, L.U., 2015. Towards a software tool portal to support startup process. Proceedings of the 16th International Conference on Product-Focused Software Process Improvement, PROFES. Springer Verlag, pp. 577–583. http://dx.doi.org/10.1007/978-3-319-26844-6_43. Eloranta, V.-P., 2014. Towards a pattern language for software start-ups. Proceedings of the 19th European Conference on Pattern Languages of Programs, EuroPLoP. Association for Computing Machineryhttp://dx.doi.org/10.1145/2721956.2721965. Giardino, C., Bajwa, S.S., Wang, X., Abrahamsson, P., 2015. Key challenges in early-stage software startups. Proceedings of the International Conference on Agile Software Development. Springer, pp. 52–63. Giardino, C., Paternoster, N., Unterkalmsteiner, M., Gorschek, T., Abrahamsson, P., 2016. Software development in startup companies: the greenﬁeld startup model. IEEE Trans. Softw. Eng. 42 (6), 585–604. http://dx.doi.org/10.1109/TSE.2015.2509970. Giardino, C., Unterkalmsteiner, M., Paternoster, N., Gorschek, T., Abrahamsson, P., 2014. What do we know about software development in startups? IEEE Software 31 (5), 28–32. http://dx.doi.org/10.1109/MS.2014.129. Häsel, M., Kollmann, T., Breugst, N., 2010. It competence in internet founder teams. Bus. Inf. Syst. Eng. 2 (4), 209–217. ISO, 2017. https://www.iso.org/home.html. Access date: 2017-11-12. Ivarsson, M., Gorschek, T., 2011. A method for evaluating rigor and industrial relevance of technology evaluations. Emp. Softw. Eng. 16 (3), 365–395. Jansen, S., Brinkkemper, S., Hunink, I., Demir, C., 2008. Pragmatic and opportunistic reuse in innovative start-up companies. IEEE Softw. 25 (6). Kajko-Mattsson, M., Nikitina, N., 2008. From knowing nothing to knowing a little: Experiences gained from process improvement in a start-up company. Proceedings of the International Conference on Computer Science and Software Engineering, CSSE. IEEE Computer Society, pp. 617–621. http://dx.doi.org/10.1109/CSSE.2008.1370. Kakati, M., 2003. Success criteria in high-tech new ventures. Technovation 23 (5), 447–457.",,09/05/2019 23:21:50,
